submission_date,state,prob_cases,tot_death
721,3,4566.0,1971
41,7,502706.0,32294
694,25,0.0,0
811,25,0.0,0
341,25,0.0,0
200,24,8587.0,2069
327,11,137937.0,20238
813,20,451933.0,42032
73,7,160031.0,14242
113,0,347220.0,18702
760,11,2012.0,9307
127,27,0.0,1834
196,3,11.0,0
18,22,68783.0,5145
860,27,0.0,3128
450,27,0.0,4781
590,25,0.0,0
967,7,69843.0,10160
844,24,294.0,755
349,0,175.0,455
44,20,332658.0,37367
54,14,0.0,0
923,26,24257.0,4266
37,22,224640.0,11872
75,14,0.0,0
497,3,39712.0,6740
184,14,0.0,0
967,25,0.0,0
403,15,108.0,908
858,15,213394.0,9977
939,24,1690.0,1138
756,3,159010.0,13240
507,3,143743.0,12736
974,26,296372.0,18028
939,0,41196.0,5412
492,3,142139.0,12682
192,20,341116.0,39927
716,0,168550.0,13608
62,3,116001.0,11061
246,27,0.0,4714
959,11,10507.0,11386
527,21,182584.0,20344
169,24,0.0,0
674,21,198991.0,20689
50,15,297518.0,10734
996,0,235582.0,16731
608,0,134502.0,11755
905,21,15353.0,5714
112,26,116984.0,10902
692,26,194689.0,13304
982,25,0.0,0
420,3,135711.0,12547
55,27,0.0,1613
997,14,0.0,2
431,14,0.0,2
278,24,11613.0,2144
320,7,218098.0,19973
9,24,118801.0,3338
768,21,747114.0,39675
62,7,522171.0,32868
382,27,0.0,78
369,22,281722.0,14346
65,11,124955.0,21909
74,21,575253.0,33537
93,0,0.0,0
71,26,426640.0,22620
377,26,147649.0,12305
643,24,140.0,276
700,7,11937.0,5576
475,27,0.0,144
575,0,128238.0,11630
127,25,0.0,0
198,11,133009.0,19981
124,15,110118.0,6939
944,20,216338.0,34868
625,26,1280.0,1092
289,14,0.0,2
325,3,1479.0,679
615,14,0.0,37
519,22,293467.0,14472
925,25,2.0,0
80,7,533711.0,33294
965,26,40299.0,5462
452,0,124056.0,11447
972,25,0.0,0
595,24,104.0,189
712,0,10150.0,3420
446,24,17150.0,2506
713,7,317940.0,23006
429,22,283787.0,14420
926,11,62435.0,19329
856,7,367085.0,28234
391,3,2241.0,1224
564,7,609120.0,38821
360,25,0.0,0
961,0,49848.0,5961
498,0,378245.0,19796
36,14,0.0,2
381,21,620944.0,38550
301,21,283.0,451
620,14,0.0,2
844,25,0.0,0
174,20,340869.0,39905
177,14,0.0,30
563,21,183676.0,20411
343,27,0.0,49
371,26,147176.0,12292
535,15,556.0,1515
0,14,0.0,2
914,22,159534.0,11088
827,0,200315.0,15720
843,15,431219.0,12945
454,3,2633.0,1543
182,7,196578.0,17978
154,3,27016.0,5951
486,7,586991.0,38360
499,14,0.0,2
36,21,99764.0,10336
743,21,226482.0,21154
489,0,376030.0,19786
804,14,0.0,40
725,14,0.0,2
736,0,11762.0,3618
374,25,0.0,0
655,0,5002.0,2867
818,26,262585.0,15507
319,21,588.0,690
22,27,0.0,1422
335,0,116978.0,11191
24,22,71300.0,5323
546,21,667160.0,38920
359,24,16040.0,2360
980,15,225269.0,10387
932,26,284258.0,16984
358,15,74.0,695
420,14,0.0,34
37,25,0.0,0
758,3,50459.0,7374
385,26,92.0,290
219,21,600088.0,37608
925,26,24611.0,4301
285,0,362435.0,19614
403,21,2036.0,1872
994,22,174791.0,11555
962,0,225189.0,16554
598,15,1900.0,2123
457,3,2652.0,1553
720,24,525696.0,4996
807,11,172292.0,21706
756,22,341336.0,14784
340,25,0.0,0
74,3,118094.0,11164
446,25,0.0,0
404,7,226498.0,20661
119,27,0.0,4336
738,3,158411.0,13207
573,11,161132.0,21068
850,0,20302.0,4337
179,3,27894.0,5990
738,26,599924.0,27538
397,21,1919.0,1781
978,15,224924.0,10364
147,14,0.0,0
390,7,568890.0,38086
731,27,0.0,2693
258,25,0.0,0
768,11,169823.0,21588
352,20,4202.0,19677
762,11,169823.0,21588
42,0,0.0,0
52,14,0.0,2
331,7,11.0,1025
638,7,259641.0,21820
545,15,125988.0,7532
579,21,674693.0,38959
347,0,117333.0,11214
545,7,232356.0,21470
757,3,5126.0,2006
888,21,301810.0,25067
514,27,0.0,168
833,20,200574.0,34429
705,15,420791.0,12794
757,15,7255.0,3116
509,26,151884.0,12550
793,14,0.0,2
658,21,5658.0,3824
104,27,0.0,4261
826,25,0.0,0
885,25,0.0,0
800,3,53447.0,7594
537,7,596451.0,38579
765,14,0.0,40
725,0,170290.0,13848
282,24,215158.0,4177
258,21,602704.0,38042
660,25,0.0,5
767,3,50863.0,7405
405,3,134412.0,12519
542,20,168241.0,33443
329,20,160397.0,32501
263,21,157804.0,18646
842,25,0.0,0
445,3,2603.0,1524
146,20,340504.0,39756
815,27,0.0,2974
513,11,158557.0,20901
513,7,591410.0,38447
293,0,114269.0,11098
919,20,19625.0,23918
917,3,11487.0,2745
306,25,0.0,0
638,24,21990.0,2602
515,26,151953.0,12557
614,0,135619.0,11789
372,0,364874.0,19683
448,27,0.0,121
847,20,8591.0,23626
476,26,151238.0,12504
250,20,353.0,2155
225,15,357466.0,12369
888,22,155897.0,10966
531,27,0.0,4834
765,21,747114.0,39675
1,7,419845.0,31443
885,27,0.0,625
627,27,0.0,4928
893,24,443.0,871
566,11,46411.0,18017
373,27,0.0,75
741,14,0.0,40
500,22,96506.0,7385
968,20,226958.0,35021
847,0,20213.0,4315
828,22,345892.0,14884
44,3,110324.0,10799
69,0,0.0,0
815,24,31866.0,3174
334,14,0.0,2
56,0,323230.0,17657
410,26,149337.0,12393
35,11,112094.0,20999
799,27,0.0,459
954,26,290045.0,17676
456,24,358031.0,4420
982,7,391153.0,31124
854,3,57753.0,7949
417,7,574473.0,38198
627,3,153556.0,13035
654,26,563359.0,27223
288,27,0.0,4730
514,26,296.0,584
50,25,0.0,0
785,7,351472.0,25570
16,14,0.0,2
160,20,0.0,0
763,20,6672.0,23484
831,21,760818.0,39950
360,27,0.0,4760
656,11,48500.0,18144
474,26,506017.0,26550
433,14,0.0,2
522,21,661077.0,38852
925,14,0.0,2
309,3,128962.0,12030
719,21,215031.0,20947
271,14,0.0,2
488,21,181468.0,20150
145,7,184776.0,17199
595,0,2633.0,2057
567,11,161132.0,21068
681,22,327667.0,14643
812,3,54186.0,7643
842,24,32311.0,3196
973,20,39609.0,24509
755,15,199139.0,9214
877,15,16547.0,3686
698,26,198873.0,13394
534,15,379284.0,12526
829,3,6353.0,2113
363,21,615799.0,38495
46,27,0.0,1582
456,7,581242.0,38290
506,14,0.0,2
392,25,0.0,0
468,11,156031.0,20735
992,3,77836.0,10077
588,21,682967.0,38981
15,14,0.0,19
790,14,0.0,2
308,21,166593.0,19033
986,25,0.0,0
246,20,344087.0,40080
296,7,214651.0,19718
973,21,55394.0,7967
188,20,122443.0,30124
829,15,11069.0,3392
191,21,145016.0,18036
413,20,165955.0,33185
855,14,0.0,2
477,3,141093.0,12647
356,3,36477.0,6345
342,11,139097.0,20263
819,0,444892.0,20507
391,15,96.0,851
85,11,27060.0,15149
833,15,211343.0,9900
922,20,212143.0,34758
947,24,1895.0,1181
230,3,29993.0,6082
332,21,170174.0,19188
675,25,0.0,14
646,3,3854.0,1875
716,22,126857.0,8115
134,14,0.0,27
350,15,121560.0,7335
325,21,603.0,728
522,14,0.0,35
382,11,0.0,6093
325,24,6.0,74
751,21,7367.0,4506
581,27,0.0,2420
254,26,135940.0,11921
419,14,0.0,2
312,3,129052.0,12061
137,3,124338.0,11705
710,22,124925.0,8073
441,3,137384.0,12567
385,14,0.0,2
350,3,36171.0,6321
805,24,268.0,675
302,3,33558.0,6199
324,14,0.0,34
758,24,30607.0,3062
415,26,124.0,338
534,0,385399.0,19855
681,14,0.0,40
401,21,177824.0,19709
654,15,409376.0,12720
972,27,0.0,3704
578,11,46519.0,18024
60,0,0.0,0
826,20,7954.0,23583
499,15,249.0,1291
458,24,17208.0,2514
335,7,219896.0,20158
938,25,0.0,0
207,20,341573.0,40024
531,15,379284.0,12526
575,15,128067.0,7599
985,22,52130.0,4176
509,27,0.0,2355
282,15,358481.0,12413
215,24,8840.0,2085
912,26,280506.0,16789
454,25,0.0,0
398,20,165472.0,33116
770,15,202276.0,9353
972,24,35317.0,3279
661,21,5710.0,3826
822,24,548077.0,5181
611,7,247304.0,21676
860,24,32639.0,3211
337,3,1682.0,777
683,3,45250.0,7078
909,25,0.0,0
21,27,0.0,3922
911,22,23215.0,2410
964,11,68753.0,19663
685,26,2828.0,1567
324,26,486557.0,26151
278,15,119076.0,7227
191,0,106099.0,10765
702,11,167087.0,21390
509,25,0.0,0
958,26,291755.0,17729
648,14,0.0,39
396,24,303592.0,4285
650,24,23108.0,2641
331,3,1597.0,736
962,27,0.0,3640
989,11,13871.0,12254
333,11,138713.0,20257
874,26,273773.0,16351
831,24,549293.0,5189
638,14,0.0,2
349,20,4174.0,19472
276,3,128036.0,11984
657,15,409376.0,12720
750,27,0.0,4989
741,27,0.0,4989
275,14,0.0,2
319,27,0.0,39
266,22,93383.0,7172
130,0,101229.0,10396
767,14,0.0,2
354,20,359432.0,40233
606,26,548995.0,27006
440,14,0.0,2
412,7,22.0,1830
909,20,17078.0,23862
794,20,195438.0,34258
76,25,0.0,0
944,22,164470.0,11272
840,15,431219.0,12945
435,24,339033.0,4375
459,21,645047.0,38657
485,26,151435.0,12516
490,0,375.0,1170
842,22,149665.0,9451
233,22,92727.0,7122
814,24,273.0,700
466,3,2687.0,1595
557,15,126271.0,7556
94,15,106467.0,6818
573,15,389715.0,12568
263,14,0.0,2
571,27,279.0,243
440,0,123831.0,11424
586,27,287.0,263
731,26,222142.0,13804
486,3,141908.0,12678
868,14,0.0,3
362,7,223461.0,20368
667,14,0.0,2
307,24,2.0,53
245,22,92952.0,7146
32,25,0.0,0
499,7,1050.0,2687
586,7,4552.0,3335
854,7,366433.0,28076
877,22,12796.0,1946
709,3,4427.0,1946
438,3,137061.0,12557
414,0,367013.0,19711
186,0,359082.0,19386
630,11,164466.0,21224
644,22,108823.0,7618
18,27,0.0,1392
497,0,124905.0,11503
83,3,119885.0,11202
866,22,152708.0,10616
703,7,12018.0,5604
699,27,0.0,4968
259,14,0.0,1
945,3,13830.0,3338
411,22,283152.0,14419
476,25,0.0,0
798,27,0.0,5021
357,11,141685.0,20334
561,15,387741.0,12560
570,24,439086.0,4678
448,0,304.0,958
788,7,351954.0,25620
689,25,0.0,0
385,20,4389.0,21147
978,11,72057.0,19865
27,27,0.0,3951
989,24,3984.0,1434
846,27,0.0,5034
192,14,0.0,30
475,0,351.0,1093
343,15,43.0,608
664,27,396.0,365
698,3,46314.0,7116
786,24,540039.0,5118
27,26,365007.0,21479
632,20,176112.0,33584
97,21,123845.0,11793
247,20,268.0,1744
902,26,278585.0,16668
362,11,44005.0,17667
802,26,7534.0,2501
609,0,407146.0,20065
58,22,80982.0,6073
672,21,715584.0,39310
267,22,278655.0,14010
291,15,358698.0,12421
825,7,668448.0,40374
169,3,0.0,0
546,0,389509.0,19886
830,11,55136.0,18773
602,24,18970.0,2562
464,26,150939.0,12498
814,20,7607.0,23568
283,3,706.0,290
459,14,0.0,34
981,3,16889.0,4369
997,24,4662.0,1495
125,0,349927.0,18877
134,22,267891.0,12990
389,14,0.0,2
95,22,261553.0,12425
183,24,207860.0,4146
36,25,0.0,0
243,22,277725.0,13889
858,21,284613.0,23616
281,24,11860.0,2146
711,14,0.0,40
811,24,271.0,689
770,0,189924.0,14864
177,25,0.0,0
244,3,252.0,51
594,27,0.0,4884
518,27,0.0,2368
204,24,208751.0,4153
227,3,29837.0,6077
67,3,23184.0,5594
831,27,0.0,5028
872,11,57394.0,18985
416,3,38253.0,6531
49,22,78873.0,5924
287,27,0.0,2161
488,15,124317.0,7455
806,22,143995.0,9147
118,14,0.0,2
592,27,293.0,274
292,21,163.0,361
825,27,0.0,5028
539,20,168130.0,33441
945,7,56054.0,9725
869,25,0.0,0
747,3,158633.0,13220
130,26,119307.0,11064
606,24,461057.0,4748
492,15,371098.0,12492
380,3,37294.0,6432
482,26,151393.0,12513
479,3,39460.0,6709
517,15,360.0,1392
778,24,240.0,626
278,22,93597.0,7198
904,11,59227.0,19159
579,24,443386.0,4691
575,24,18106.0,2549
285,26,485155.0,26042
485,27,0.0,2326
67,22,82766.0,6200
736,3,4723.0,1979
218,20,132364.0,30708
460,26,183.0,435
619,7,6388.0,3840
403,7,22.0,1808
97,3,24676.0,5746
809,22,144265.0,9212
247,14,0.0,0
787,3,5589.0,2041
788,24,31323.0,3136
869,24,320.0,802
136,24,7911.0,1991
651,15,409376.0,12720
891,3,9297.0,2389
806,15,208155.0,9688
398,25,0.0,0
92,21,582551.0,34217
119,11,130768.0,23021
925,27,0.0,808
999,15,70931.0,5646
775,26,6271.0,2261
684,21,715584.0,39310
837,27,0.0,5034
439,15,140.0,1058
854,0,203521.0,15972
789,7,666170.0,40171
402,24,311217.0,4303
209,20,129208.0,30553
852,14,0.0,41
887,20,12202.0,23755
389,15,122482.0,7382
189,27,0.0,4539
450,22,285259.0,14437
59,27,0.0,4097
434,0,123648.0,11412
338,14,0.0,2
884,20,206215.0,34603
411,7,571206.0,38157
893,0,29685.0,4757
298,26,13.0,141
262,14,0.0,1
397,25,0.0,0
708,11,167087.0,21390
39,24,182956.0,3593
80,11,127651.0,22316
461,20,167075.0,33328
374,14,0.0,2
219,26,482933.0,25453
473,14,0.0,2
914,14,0.0,3
202,0,0.0,2
814,0,18017.0,4107
50,11,120358.0,21514
989,26,60149.0,6436
721,11,1742.0,9134
546,27,0.0,4847
894,22,156308.0,11013
336,3,130007.0,12150
965,11,11085.0,11542
212,27,0.0,2058
816,26,611299.0,27910
972,14,0.0,6
15,20,308290.0,35796
506,25,0.0,0
103,3,24916.0,5781
491,11,46144.0,17971
142,22,90246.0,6854
351,11,140369.0,20303
494,26,151546.0,12524
174,0,357767.0,19320
76,14,0.0,2
314,7,217101.0,19875
887,14,0.0,2
384,20,365585.0,40279
919,21,17675.0,5984
859,22,10190.0,1743
663,22,323761.0,14623
128,20,339897.0,39556
729,3,158007.0,13192
375,26,490037.0,26265
167,24,8228.0,2044
526,21,3643.0,2886
164,0,104317.0,10623
915,27,0.0,756
539,11,46182.0,18005
822,14,0.0,40
275,15,119007.0,7222
206,20,128210.0,30486
375,24,281563.0,4245
982,14,0.0,8
471,21,645047.0,38657
674,25,0.0,0
633,0,412341.0,20138
315,26,486265.0,26141
37,0,300394.0,17309
521,27,0.0,2371
470,25,0.0,0
374,22,95216.0,7283
905,3,10462.0,2525
813,27,0.0,5021
865,21,11412.0,5206
810,20,451477.0,42005
429,0,368224.0,19720
37,26,384121.0,21824
47,25,0.0,0
717,11,168039.0,21463
978,24,38464.0,3287
89,11,128214.0,22379
924,14,0.0,3
817,21,9442.0,4970
891,24,420.0,861
909,15,23964.0,4006
951,22,37807.0,3338
845,26,268593.0,15860
784,3,5556.0,2040
899,3,9717.0,2443
447,0,370006.0,19733
578,27,0.0,2416
341,7,220651.0,20212
952,25,0.0,0
374,11,44453.0,17712
767,26,244626.0,14450
425,25,0.0,0
569,14,0.0,2
766,26,5796.0,2216
424,24,41.0,121
537,21,661077.0,38852
297,26,485593.0,26110
263,15,118528.0,7217
603,22,312141.0,14576
893,27,0.0,659
9,15,247413.0,10503
964,27,0.0,3661
509,22,96655.0,7386
77,25,0.0,0
70,15,102819.0,6694
21,15,261917.0,10563
736,15,6485.0,3020
530,21,182637.0,20344
241,14,0.0,0
810,24,545510.0,5157
946,21,351533.0,26851
524,3,40252.0,6798
248,14,0.0,2
420,15,363848.0,12466
436,14,0.0,2
422,22,95513.0,7297
298,3,840.0,391
410,25,0.0,0
908,27,0.0,3373
284,3,32596.0,6157
963,21,46736.0,7492
441,20,378127.0,40451
254,15,118278.0,7205
645,14,0.0,39
392,20,165197.0,33088
236,25,0.0,0
946,26,288084.0,17440
420,25,0.0,0
730,15,6216.0,2986
10,15,78349.0,5898
521,26,152141.0,12562
197,25,0.0,0
294,21,606418.0,38266
592,0,2429.0,2018
155,25,0.0,0
189,22,275236.0,13513
976,21,383622.0,28028
600,15,397666.0,12609
483,27,0.0,4806
365,14,0.0,2
189,14,0.0,30
523,20,4929.0,22973
308,14,0.0,2
985,27,0.0,1204
805,21,9074.0,4925
467,20,167109.0,33348
900,20,208424.0,34679
152,3,124918.0,11752
246,25,0.0,0
419,26,149741.0,12428
333,26,487209.0,26154
878,14,0.0,3
402,0,366172.0,19705
101,24,204044.0,4008
784,25,0.0,0
957,22,40260.0,3504
242,0,111265.0,10965
751,27,494.0,438
431,11,45833.0,17872
731,20,188459.0,33951
581,21,184986.0,20449
732,26,598190.0,27532
647,21,193318.0,20580
666,14,0.0,39
791,20,195327.0,34244
252,11,134525.0,20115
330,24,238401.0,4195
583,25,0.0,0
802,25,0.0,0
298,21,249.0,418
903,22,20557.0,2269
687,0,426562.0,20288
327,3,129521.0,12141
848,14,0.0,3
116,20,339741.0,39470
823,15,10873.0,3371
435,27,0.0,4777
190,15,5.0,13
548,20,168422.0,33450
690,14,0.0,40
648,11,165398.0,21285
754,7,16177.0,6419
645,3,154432.0,13068
174,14,0.0,30
14,21,84162.0,9544
7,24,108427.0,3324
809,3,53845.0,7626
246,3,127433.0,11968
27,24,165294.0,3473
194,22,91790.0,7046
688,14,0.0,2
15,25,0.0,0
432,0,368674.0,19723
191,7,198048.0,18164
773,26,248114.0,14677
19,11,97520.0,20643
413,0,123187.0,11380
938,24,34068.0,3270
104,14,0.0,23
459,25,0.0,0
88,11,27301.0,15197
321,15,359015.0,12436
338,11,43106.0,17610
654,21,707809.0,39220
553,0,834.0,1580
644,25,0.0,0
832,3,6411.0,2116
5,24,103176.0,3318
737,25,0.0,0
872,15,214917.0,10064
100,24,7405.0,1893
561,20,405555.0,40886
635,7,258605.0,21811
402,3,134313.0,12519
122,24,205372.0,4060
142,14,0.0,2
674,26,183774.0,13142
893,7,32695.0,8194
583,27,290.0,258
530,15,125399.0,7498
425,0,123518.0,11397
380,24,16352.0,2423
840,0,445821.0,20508
745,24,210.0,528
973,22,46813.0,3892
964,26,292884.0,17768
547,20,5062.0,23057
275,21,160575.0,18819
143,7,552490.0,35194
563,25,0.0,0
21,25,0.0,0
565,21,4024.0,3075
143,11,131677.0,23341
917,27,0.0,773
906,14,0.0,3
422,15,123252.0,7409
266,14,0.0,2
613,26,1147.0,1033
427,27,0.0,112
122,22,266595.0,12767
532,24,84.0,143
344,15,121347.0,7320
395,26,148705.0,12353
819,21,760818.0,39950
378,11,145405.0,20393
743,25,0.0,0
932,11,62675.0,19351
729,24,527285.0,5007
231,14,0.0,33
192,11,132509.0,23751
364,26,78.0,241
170,14,0.0,2
706,26,3491.0,1747
614,15,135870.0,7764
328,20,3914.0,17608
729,7,660828.0,39875
705,11,167087.0,21390
881,11,4164.0,10072
916,20,210710.0,34739
631,7,7214.0,4026
334,26,52.0,188
255,25,0.0,0
941,22,34376.0,3057
600,27,0.0,4884
449,7,228471.0,20986
810,27,0.0,5021
187,20,0.0,1
959,25,0.0,0
752,7,340086.0,24263
963,7,66794.0,10076
733,21,6919.0,4324
380,21,175926.0,19528
361,21,1047.0,1306
470,26,151126.0,12496
652,0,4900.0,2834
676,21,5982.0,3955
655,3,3948.0,1888
298,20,3026.0,13228
278,7,211288.0,19488
991,7,88592.0,10689
193,15,6.0,15
763,15,7444.0,3135
200,22,91921.0,7053
132,14,0.0,0
874,14,0.0,3
383,15,122347.0,7374
677,11,49210.0,18176
338,24,15473.0,2304
275,27,0.0,2157
789,20,448794.0,41916
290,14,0.0,2
43,25,0.0,0
686,15,171379.0,8180
516,11,158754.0,20910
406,7,22.0,1814
462,11,156031.0,20735
161,21,139254.0,17189
616,14,0.0,2
260,7,208715.0,19212
738,11,168755.0,21536
88,20,91324.0,27673
771,21,747114.0,39675
428,22,95542.0,7316
620,7,250736.0,21698
37,24,182956.0,3563
128,27,0.0,4359
353,0,117748.0,11233
819,24,547432.0,5175
860,21,285858.0,23955
444,25,0.0,0
80,14,0.0,23
100,0,98684.0,10080
477,14,0.0,34
555,27,0.0,4847
71,20,337016.0,38472
563,14,0.0,2
379,0,192.0,614
406,20,4457.0,21700
684,24,507306.0,4917
864,7,368089.0,28519
719,3,47846.0,7203
134,15,352827.0,11836
100,15,107121.0,6838
686,14,0.0,2
818,24,31932.0,3178
89,0,340359.0,18284
55,21,109268.0,10856
257,3,31284.0,6124
307,0,137.0,256
882,3,62364.0,8292
285,22,279245.0,14010
493,20,4785.0,22797
83,27,0.0,4173
889,26,15333.0,3509
700,20,6112.0,23395
235,15,20.0,117
649,14,0.0,2
551,11,46258.0,18011
191,24,8486.0,2065
482,22,96140.0,7362
467,3,39282.0,6688
897,20,14122.0,23806
960,15,222537.0,10326
868,7,369075.0,28737
946,0,223388.0,16487
343,3,1762.0,832
581,22,99481.0,7458
642,26,558921.0,27137
694,15,4814.0,2816
582,7,616606.0,38933
730,20,6334.0,23442
911,26,20789.0,3923
549,20,399607.0,40832
957,24,2344.0,1249
227,14,0.0,2
285,7,562168.0,37397
469,27,0.0,139
118,3,25452.0,5828
945,26,30393.0,4781
397,26,112.0,305
124,22,89330.0,6736
323,14,0.0,2
88,27,0.0,1733
628,14,0.0,2
949,0,43833.0,5626
386,11,45201.0,17753
145,24,8007.0,2018
149,27,0.0,4408
160,14,0.0,0
641,21,191745.0,20556
566,3,40931.0,6872
586,3,3350.0,1771
222,7,560575.0,36615
949,25,0.0,0
937,27,0.0,871
70,26,107396.0,9574
940,22,163309.0,11269
92,0,341618.0,18354
53,14,0.0,22
659,15,155070.0,7915
92,25,0.0,0
895,15,20240.0,3863
372,14,0.0,34
267,21,602704.0,38042
830,25,0.0,0
623,20,174855.0,33561
294,26,485508.0,26109
346,27,0.0,50
979,20,41913.0,24621
171,3,125680.0,11810
235,20,71.0,580
808,22,6129.0,1422
690,0,427714.0,20302
729,0,435771.0,20385
814,3,5998.0,2081
902,22,157654.0,11072
749,21,230063.0,21265
434,22,95572.0,7316
19,27,0.0,3916
406,0,231.0,734
546,20,399607.0,40832
10,3,19217.0,4991
495,3,142457.0,12684
988,25,0.0,0
580,24,94.0,171
606,11,163528.0,21176
386,3,37425.0,6450
73,21,115921.0,11230
891,11,4640.0,10181
857,0,21151.0,4381
667,21,5818.0,3871
656,22,111076.0,7656
343,7,11.0,1174
662,26,176310.0,12986
505,24,77.0,139
473,7,229274.0,21158
888,7,372574.0,29483
324,21,609049.0,38360
343,14,0.0,2
139,20,106687.0,29017
655,15,3243.0,2568
411,27,0.0,4765
541,7,1987.0,2899
333,21,611998.0,38428
668,3,44502.0,7055
503,22,96564.0,7385
865,24,315.0,793
521,0,125520.0,11537
269,24,10716.0,2132
395,11,45389.0,17794
768,22,341916.0,14784
413,15,123056.0,7400
994,26,306310.0,20738
287,0,113945.0,11091
405,11,149331.0,20478
19,24,141029.0,3373
455,11,45973.0,17917
565,25,0.0,0
389,22,95324.0,7288
607,15,2157.0,2212
228,0,360437.0,19520
958,21,363514.0,27371
887,0,28986.0,4692
263,7,208857.0,19212
387,22,282178.0,14380
552,3,147799.0,12839
332,26,144028.0,12171
651,26,562195.0,27220
183,15,356584.0,12228
825,25,0.0,17
864,14,0.0,3
874,27,0.0,3208
924,0,221220.0,16386
955,21,41233.0,7187
721,22,655.0,1090
587,3,41479.0,6901
261,14,0.0,33
199,26,0.0,0
444,21,639557.0,38657
335,24,15369.0,2300
858,3,58523.0,7994
352,0,178.0,480
432,24,337134.0,4363
877,14,0.0,2
533,7,231639.0,21449
926,0,221453.0,16396
577,15,1391.0,1918
239,15,117621.0,7184
823,22,7226.0,1494
778,27,0.0,444
512,22,96697.0,7386
510,14,0.0,34
291,22,279245.0,14010
722,7,322799.0,23230
391,0,214.0,665
492,11,157443.0,20818
501,15,374249.0,12505
984,25,0.0,0
621,25,0.0,0
826,3,6316.0,2112
534,25,0.0,0
881,20,11337.0,23718
353,22,94978.0,7268
734,14,0.0,2
194,14,0.0,2
420,24,328245.0,4343
262,15,22.0,209
309,11,137143.0,20208
235,26,2.0,3
157,0,0.0,1
594,22,308574.0,14555
71,0,332874.0,17954
647,14,0.0,2
416,27,0.0,2292
802,22,5690.0,1399
379,20,4365.0,20970
877,11,4055.0,10028
458,0,124207.0,11456
